,patchName,count,diffCount,editCount,subCount,addCount,annotationCount,haveTime,haveIndex,maxChangeLine,editTime,size
270,patch-3.12.22,1788,15,35,158,174,0,False,False,115,2014-06-11 23:22:11,2643531
271,patch-3.12.23,1855,16,36,159,175,0,False,False,115,2014-06-25 23:24:31,2759581
272,patch-3.12.24,1948,16,36,159,175,0,False,False,115,2014-07-05 00:42:42,2971157
273,patch-3.12.25,2066,17,37,160,176,0,False,False,115,2014-07-23 01:06:44,3150000
274,patch-3.12.26,2122,17,37,160,176,0,False,False,115,2014-08-02 01:01:33,3244734
275,patch-3.12.27,2194,18,39,160,178,0,False,False,115,2014-08-28 02:51:41,3392355
276,patch-3.12.28,2229,19,42,173,190,0,False,False,115,2014-09-07 12:10:16,3454724
277,patch-3.12.29,2309,19,42,173,190,0,False,False,115,2014-10-01 00:17:47,3623137
278,patch-3.12.3,356,3,7,47,14,0,False,False,38,2013-12-05 03:49:39,427938
279,patch-3.12.30,2355,19,42,173,190,0,False,False,115,2014-10-08 21:39:20,3853913
280,patch-3.12.31,2455,19,42,173,190,0,False,False,115,2014-10-24 16:49:37,4039449
281,patch-3.12.32,2542,19,42,173,190,0,False,False,115,2014-11-06 03:10:25,4263541
282,patch-3.12.33,2641,19,43,174,191,0,False,False,115,2014-11-22 03:04:14,4477180
283,patch-3.12.34,2710,21,50,220,205,0,False,False,115,2014-12-06 01:52:54,4611817
284,patch-3.12.35,2745,21,50,220,205,0,False,False,115,2014-12-11 08:21:14,4678874
285,patch-3.12.36,2783,21,51,220,208,0,False,False,115,2015-01-14 23:31:56,4751400
286,patch-3.12.37,2974,118,161,333,384,0,False,False,117,2015-01-31 09:45:16,5002482
287,patch-3.12.38,3018,119,162,333,385,0,False,False,117,2015-02-20 13:33:59,5121718
288,patch-3.12.39,3125,119,162,333,385,0,False,False,117,2015-03-19 20:24:18,5300863
289,patch-3.12.4,478,5,11,50,20,0,False,False,38,2013-12-09 01:18:11,581168
290,patch-3.12.40,3194,121,176,371,421,0,False,False,120,2015-04-10 01:03:21,5491214
291,patch-3.12.41,3225,121,176,371,423,0,False,False,120,2015-04-30 17:17:15,5570056
